40.308,2.2005
40.244,3.6023
38.66,3.1178
39.85,4.3014
38.066,5.3995
41.014,4.3979
37.937,3.9835
40.998,0.95242
38.077,2.4722
39.44,3.7189
40.323,3.551
39.315,1.1957
40.334,5.9594
34.337,4.6716
34.527,3.7304
35.632,3.1838
36.835,1.5505
33.625,3.5357
36.077,5.5807
35.021,4.1453
36.036,3.7665
36.543,1.3216
34.965,3.3897
35.348,0.83513
35.913,1.4849
36.252,3.638
34.177,5.8709
35.566,1.7155
33.407,4.2098
35.332,0.91102
36.391,3.7627
36.458,2.2435
36.033,1.6357
32.205,3.6754
32.893,0.82197
32.339,3.2278
31.285,4.931
32.156,2.6865
30.235,0.6778
29.635,5.7897
31.765,0.1409
32.885,3.7124
30.327,1.9571
31.081,2.0996
30.398,5.9785
31.126,4.1758
29.414,3.8274
30.19,0.3708
32.553,3.4014
29.404,1.2301
32.089,3.952
29.729,3.4399
32.974,2.3268
27.219,5.5447
27.192,0.72428
27.145,4.7777
28.247,1.4522
27.745,3.6609
28.5,4.1136
27.053,3.4894
28.514,1.8393
27.955,5.8354
28.967,1.1127
26.565,1.4915
28.956,1.51
28.099,0.99469
26.483,1.1415
28.865,3.4744
25.591,1.0795
26.827,3.7799
28.093,3.1476
28.437,1.1187
27.597,1.5769
25.28,3.1857
25.016,3.5574
22.547,2.2042
24.574,0.48499
24.393,3.18
21.628,5.7973
22.141,2.7108
24.255,3.4176
24.191,5.6752
21.985,3.1663
24.913,5.2895
23.038,0.68439
24.018,5.6239
22.697,0.65991
23.542,4.602
23.872,3.1561
22.73,0.52826
23.818,3.0508
24.282,2.6273
23.128,0.67767
18.89,0.10944
18.141,5.4033
17.761,1.3793
20.681,3.5155
19.878,5.0938
20.325,4.8146
21.262,5.8722
20.171,3.3822
21.414,4.2395
21.543,3.7935
21.442,5.1169
19.262,5.6736
19.143,3.2263
17.932,2.12
19.91,5.0381
18.74,1.7581
20.193,5.7055
21.058,1.3077
19.595,1.0695
20.836,1.6816
17.291,1.2519
13.804,1.2348
16.826,1.8903
15.005,0.92836
15.665,5.4651
17.688,3.1025
15.571,4.8682
16.599,1.2561
15.411,5.8817
16.858,2.5635
17.275,2.6204
15.847,0.76736
16.924,5.3232
17.597,5.0065
17.232,4.5338
15.368,4.0445
17.411,0.73706
16.427,1.1459
15.356,0.64017
15.135,3.9223
10.115,0.21873
13.28,5.1985
10.265,1.8634
11.96,5.7385
13.296,5.2236
13.581,1.6127
11.566,5.5588
13.199,4.0075
11.592,3.9308
12.525,5.9409
12.06,3.4754
10.202,5.65
12.516,1.2227
10.609,0.90444
12.543,2.018
13.28,1.6278
13.756,5.506
11.219,3.1809
13.24,5.5287
12.378,5.1353
9.8917,4.9129
8.1261,2.4976
6.5485,4.9692
7.5727,2.0539
7.4425,2.7843
8.8396,4.2199
8.1411,4.598
6.0561,2.5861
8.7794,3.1425
8.7574,4.4877
6.3615,4.1777
8.6833,4.8775
7.3979,1.8079
8.3937,5.6739
8.6286,1.0531
8.7028,5.9783
9.6196,3.7833
6.7893,1.5972
7.0379,0.064241
6.9834,3.6345
1.5444,3.081
0.66647,0.37695
2.0924,3.1322
3.5251,2.819
5.4524,0.18219
0.80669,1.7205
3.1872,0.60734
4.2852,4.5775
1.4848,0.34683
0.078558,0.87723
4.9217,0.38477
5.1295,0.74201
2.2287,5.411
2.8821,4.0813
0.47812,3.716
2.1944,0.68159
0.4123,5.7984
3.8435,2.2348
2.6745,5.3755
2.7108,4.746
27.022,1.2926
6.7039,6.6264
51.061,5.9769
7.8301,7.8303
38.155,4.0042
27.581,13.407
7.246,6.5604
38.452,2.5864
0.88944,11.088
29.988,4.4065
50.921,1.0795
50.336,7.2835
25.455,6.5676
38.926,12.507
42.187,8.0975
40.023,11.745
13.116,8.0574
0.89977,1.4289
4.5089,10.963
8.2977,12.922
17.1,3.3773
17.916,7.5058
35.02,4.4919
30.798,9.1495
14.086,10.721
14.044,12.187
20.161,4.9002
20.663,10.862
31.153,2.9837
7.336,5.8973
17.533,12.455
4.0583,0.46618
39.613,12.135
6.1967,3.8792
51.198,13.298
41,13.187
28.187,7.5358
35.757,8.0658
20.812,3.3002
48.539,11.083
41.292,1.9601
14.227,11.926
7.4136,3.8843
43.997,14.361
36.82,1.8934
47.969,0.96765
17.447,2.5169
31.098,9.8838
9.9549,14.073
21.564,12.164
16.314,5.8159
0.69761,7.7506
10.265,4.0805
15.259,9.5568
37.01,7.3056
3.6215,6.2056
44.127,7.2274
46.834,0.99861
39.684,14.151
46.424,1.8145
37.232,1.7611
50.583,4.683
22.271,10.183
51.426,2.7636
19.388,2.7786
50.801,13.079
34.918,14.581
31.356,11.031
17.432,6.3169
1.0127,7.2517
8.8821,8.2397
6.9003,10.208
11.618,14.324
48.326,3.4383
8.4731,11.874
30.147,8.293
30.598,12.62
28.483,4.7329
23.073,0.34318
50.273,10.437
36.375,10.719
47.919,4.5364
49.02,12.279
43.054,13.517
17.02,3.2776
42.095,8.3035
47.352,11.471
39.696,10.057
12.777,10.315
20.986,1.1034
4.9684,14.014
7.4774,0.045773
49.524,5.4455
20.395,14.655
50.627,9.7922
1.298,4.9916
17.891,9.0975
43.825,6.4765
31.73,5.5726
30.092,11.466
