-43.452,-63.92,-82.703,-99.759
-41.884,-63.904,-75.883,-92.936
-44.762,-65.071,-83.38,-100.23
-39.036,-50.137,-55.299,-58.542
-45.614,-65.255,-83.438,-107.15
-40.371,-63.416,-75.65,-85.887
-39.57,-56.745,-68.91,-79.105
-45.164,-65.335,-83.537,-100.34
-45.76,-64.891,-90.061,-106.94
-41.105,-51.015,-55.8,-65.79
-40.597,-63.556,-75.725,-85.937
-41.448,-51.137,-55.869,-65.838
-40.546,-57.332,-69.241,-79.333
-44.283,-64.705,-83.162,-100.08
-40.762,-57.032,-75.946,-86.092
-46.09,-65.198,-90.248,-107.07
-43.127,-63.874,-82.696,-99.759
-45.252,-64.996,-83.286,-100.15
-43.641,-64.189,-82.864,-99.87
-44.111,-64.393,-82.965,-99.935
-49.321,-65.195,-76.707,-79.731
-44.657,-52.557,-56.735,-66.459
-52.057,-72.677,-90.763,-107.48
-54.347,-73.712,-91.358,-107.89
-54.451,-67.459,-84.987,-101.42
-55.053,-74.228,-91.708,-108.15
-45.549,-59.757,-70.708,-80.379
-54.357,-67.332,-84.89,-101.34
-48.212,-67.833,-85.237,-101.6
-53.581,-73.403,-91.189,-107.78
-44.262,-59.158,-70.333,-80.107
-53.377,-66.839,-84.578,-101.11
-48.307,-67.892,-85.278,-94.734
-53.296,-73.254,-91.098,-107.72
-54.503,-74.216,-91.761,-101.31
-54.54,-67.424,-84.948,-101.38
-47.511,-67.57,-78.186,-87.7
-55.118,-74.305,-91.765,-108.2
-53.021,-72.952,-90.889,-107.56
-54.502,-73.758,-91.377,-107.9
-52.545,-49.669,-45.358,-36.703
-80.276,-70.565,-59.522,-44.98
-93.689,-83.845,-65.649,-50.943
-86.91,-77.102,-65.862,-50.926
-93.842,-84.056,-65.981,-51.481
-94.051,-84.345,-66.445,-52.407
-79.894,-70.034,-58.665,-50.024
-52.37,-49.427,-44.961,-35.7
-100.93,-84.321,-66.433,-52.599
-52.495,-49.607,-52.179,-43.681
-100.73,-84.051,-65.995,-51.717
-52.218,-49.211,-44.597,-34.645
-66.655,-63.907,-52.995,-45.685
-87.32,-77.671,-66.78,-45.991
-107.73,-91.109,-73.223,-52.909
-52.721,-49.915,-45.762,-37.761
-52.088,-49.028,-44.286,-33.747
-94.117,-84.436,-66.588,-52.682
-101.13,-91.518,-73.842,-53.846
-52.708,-49.902,-45.755,-44.793
-51.952,-48.835,-43.959,-32.919
-51.786,-48.601,-43.567,-39.129
-79.155,-68.986,-56.891,-39.985
-51.793,-48.606,-43.552,-31.56
-51.259,-47.827,-42.12,-34.813
-100.11,-83.2,-64.748,-51.064
-93.395,-76.54,-65.022,-43.358
-86.343,-69.406,-57.652,-41.654
-51.767,-48.571,-43.498,-31.667
-51.328,-47.936,-42.368,-43.751
-85.977,-75.781,-63.651,-47.487
-99.74,-82.663,-63.792,-49.735
-100.17,-83.277,-64.827,-50.737
-72.382,-69.165,-57.187,-40.063
-51.268,-54.749,-49.117,-43.993
-58.552,-55.314,-50.16,-39.026
-51.76,-48.558,-43.464,-31.219
-92.74,-75.598,-63.403,-48.389
-51.904,-48.768,-43.848,-32.733
-78.969,-68.717,-56.426,-46.648
-50.547,-46.752,-39.965,-30.698
-77.841,-67.027,-53.252,-42.183
-84.936,-74.253,-54.072,-42.57
-92.163,-74.793,-62.236,-43.674
-50.747,-47.063,-40.642,-36.932
-50.354,-46.456,-39.357,-32.299
-50.95,-47.373,-41.285,-36.647
-57.702,-54.058,-47.807,-38.174
-64.418,-53.781,-47.272,-39.195
-92.124,-74.724,-55.158,-43.374
-85.036,-67.49,-54.229,-41.66
-50.47,-46.633,-39.709,-31.184
-50.804,-47.155,-40.863,-37.432
-50.563,-46.775,-40.001,-30.369
-85.373,-74.915,-55.311,-41.821
-91.753,-74.165,-61.064,-43.957
-51.055,-47.526,-41.557,-35.433
-64.314,-60.521,-46.944,-39.628
-51.016,-47.468,-41.45,-35.771
-71.265,-60.606,-54.072,-39.972
-84.562,-66.804,-53.239,-51.181
-49.666,-45.356,-36.747,-35.795
-49.451,-44.999,-35.777,-36.64
-49.839,-45.642,-37.512,-42.066
-77.649,-66.747,-45.944,-50.306
-49.037,-44.312,-40.937,-38.289
-76.656,-65.122,-49.324,-45.995
-77.564,-66.611,-45.651,-50.486
-63.702,-52.669,-44.958,-42.597
-70.158,-58.868,-50.48,-44.577
-49.774,-45.547,-44.292,-42.664
-49.228,-44.63,-34.81,-37.546
-50.1,-46.066,-38.564,-41.077
-56.114,-51.537,-42.204,-44.937
-84.706,-67.035,-53.716,-51.028
-76.908,-65.551,-50.349,-45.441
-63.469,-52.291,-44.082,-43.448
-63.725,-52.707,-45.055,-42.541
-84.228,-66.287,-52.327,-52.074
-49.893,-45.72,-37.597,-34.548
-48.019,-42.513,-36.729,-41.057
-61.914,-56.535,-38.454,-47.958
-69.209,-57.268,-40.271,-54.131
-76.573,-65.057,-43.209,-53.777
-61.605,-55.981,-45.244,-48.641
-48.596,-43.534,-31.534,-39.52
-55.17,-49.894,-38.277,-47.503
-55.52,-50.531,-39.989,-46.753
-76.495,-64.946,-43.237,-54.09
-62.077,-56.848,-39.36,-47.698
-83.046,-64.416,-50.01,-55.101
-76.286,-64.589,-42.637,-54.474
-62.495,-50.667,-40.396,-53.502
-47.944,-42.34,-28.185,-41.087
-76.16,-64.36,-42.138,-54.636
-54.601,-48.84,-43.948,-41.792
-83.036,-64.391,-49.911,-55.084
-55.635,-50.731,-40.432,-46.45
-76.418,-57.855,-42.169,-53.782
-76.315,-64.626,-42.538,-54.331
-54.175,-48.066,-38.449,-56.459
-75.317,-56.132,-42.665,-63.511
-61.148,-48.251,-39.131,-56.439
-46.871,-40.248,-37.655,-43.109
-68.01,-55.144,-40.115,-56.641
-74.341,-61.393,-43.808,-64.974
-46.167,-38.662,-32.995,-44.032
-74.976,-62.578,-43.746,-64.305
-54.429,-48.549,-38.041,-56.014
-74.253,-54.033,-42.341,-57.8
-67.64,-54.541,-41.614,-64.266
-46.49,-39.382,-31.615,-43.598
-53.733,-47.133,-38.787,-50.165
-59.938,-52.616,-41.374,-51.158
-74.358,-61.501,-44.151,-65.056
-61.219,-48.37,-38.726,-56.277
-73.948,-60.557,-43.791,-65.289
-54.119,-47.93,-38.071,-49.598
-60.095,-53.022,-41.334,-51.026
-68.334,-55.785,-40.441,-63.104
-45.055,-35.941,-36.527,-45.28
-73.063,-52.339,-52.707,-73.291
-45.045,-36.055,-36.795,-45.34
-66.534,-52.661,-51.389,-65.813
-59.198,-44.114,-43.473,-58.917
-45.718,-44.727,-42.328,-51.611
-58.881,-43.456,-44.301,-59.258
-66.607,-52.66,-50.861,-65.634
-45.406,-36.823,-35.53,-44.914
-66.88,-53.395,-51.118,-72.421
-65.766,-51.287,-52.707,-66.567
-66.831,-53.182,-50.774,-72.365
-66.525,-52.82,-51.854,-72.846
-72.677,-51.502,-52.97,-66.644
-59.72,-45.318,-49.215,-58.376
-72.26,-50.902,-53.661,-67.025
-58.748,-43.035,-44.407,-52.442
-59.398,-44.713,-50.3,-58.791
-66.655,-52.998,-51.506,-72.671
-66.231,-52.064,-51.824,-66.097
-58.011,-41.701,-53.01,-66.966
-50.931,-41.038,-53.123,-60.154
-63.511,-47.687,-55.402,-68.115
-64.966,-43.96,-61.538,-74.398
-57.529,-40.743,-53.762,-67.334
-41.757,-41.479,-41.718,-47.618
-56.263,-46.748,-55.555,-68.233
-57.424,-40.31,-53.809,-60.476
-43.422,-31.156,-39.68,-46.622
-56.081,-45.924,-48.667,-61.365
-43.851,-32.603,-39.051,-46.327
-64.122,-49.961,-55.544,-74.958
-43.32,-30.868,-39.837,-46.694
-63.941,-49.896,-55.764,-75.084
-43.088,-37.934,-40.352,-46.91
-57.237,-40.25,-54.186,-67.545
-63.992,-50.07,-55.787,-75.085
-57.22,-40.342,-54.256,-67.573
-57.541,-41.306,-54.021,-67.417
-64.173,-49.999,-55.49,-74.925
-61.871,-44.225,-64.912,-83.309
-38.899,-32.788,-43.929,-48.819
-60.528,-43.606,-65.237,-76.676
-48.224,-38.613,-56.37,-61.816
-40.47,-37.028,-42.919,-48.248
-40.857,-36.772,-42.655,-48.099
-41.491,-34.607,-41.973,-47.751
-47.877,-39.179,-56.706,-61.997
-41.733,-37.003,-48.89,-54.628
-48.785,-37.829,-55.762,-61.498
-41.662,-35.448,-41.885,-47.696
-39.904,-30.697,-43.271,-48.449
-54.021,-40.339,-57.334,-69.248
-53.429,-42.74,-58.139,-76.585
-40.503,-37.041,-42.902,-48.238
-54.192,-42.485,-64.673,-76.349
-40.679,-29.056,-42.692,-48.131
-55.909,-42.015,-63.467,-82.51
-55.043,-42.805,-64.344,-83.016
-55.664,-41.52,-63.511,-75.66
-53.34,-50.977,-72.387,-83.726
-50.693,-53.649,-67.044,-84.72
-52.642,-50.81,-65.621,-83.833
-51.835,-52.931,-66.575,-84.405
-36.145,-36.359,-45.212,-49.578
-45.936,-48.933,-65.043,-69.718
-36.182,-36.618,-45.276,-49.613
-52.814,-51.501,-72.716,-83.932
-35.749,-36.616,-45.326,-49.65
-45.427,-50.245,-65.524,-76.894
-45.768,-49.787,-65.309,-76.764
-52.563,-52.423,-73.128,-84.176
-37.657,-34.704,-44.586,-49.201
-38.417,-40.74,-44.243,-48.997
-38.148,-41.52,-44.461,-49.119
-43.176,-44.041,-52.313,-56.587
-53.695,-51.351,-72.413,-90.62
-52.749,-51.718,-72.812,-83.988
-52.303,-52.858,-73.362,-84.322
-42.964,-44.341,-52.43,-56.657
-50.327,-56.425,-75.437,-92.603
-32.763,-38.999,-46.3,-50.255
-48.074,-55.872,-68.351,-85.606
-30.16,-40.138,-46.837,-50.603
-32.775,-38.98,-46.293,-50.25
-43.258,-53.639,-73.997,-91.664
-29.591,-40.477,-46.997,-50.707
-40.456,-46.204,-53.279,-57.195
-38.564,-47.565,-53.934,-57.62
-31.117,-39.635,-46.605,-50.453
-39.705,-54.194,-60.672,-71.308
-41.688,-41.525,-47.518,-51.052
-42.946,-54.573,-74.461,-91.961
-49.496,-55.924,-75.202,-92.455
-42.02,-54.256,-74.379,-85.024
-43.012,-53.859,-74.118,-84.844
-33.395,-38.495,-46.088,-50.122
-46.323,-54.903,-61.015,-71.532
-32.536,-38.999,-46.31,-50.263
-31.307,-39.829,-46.679,-50.498
-35.766,-41.797,-47.645,-51.134
-40.769,-57.047,-75.955,-86.098
-32.855,-43.887,-48.79,-51.919
-41.748,-64.334,-76.161,-86.237
-40.91,-57.393,-69.267,-79.349
-37.495,-49.472,-54.94,-51.397
-37.689,-42.976,-48.271,-51.557
-42.444,-58.168,-69.718,-79.664
-39.362,-56.551,-68.802,-79.03
-37.127,-42.598,-48.061,-51.413
-40.628,-44.042,-48.867,-51.969
-36.613,-42.613,-48.078,-51.427
-42.176,-64.472,-76.231,-93.183
-29.24,-42.756,-48.166,-51.49
-42.536,-63.945,-82.776,-92.923
-28.564,-42.549,-48.056,-51.415
-37.876,-55.915,-61.579,-65.016
-42.847,-64.831,-76.437,-93.326
-44.342,-64.997,-83.36,-100.22
-40.357,-50.647,-62.483,-65.637
-46.435,-60.214,-71.005,-73.698
-55.011,-67.705,-85.137,-101.52
-45.942,-59.979,-70.854,-73.587
-44.764,-59.371,-70.463,-80.2
-52.001,-72.63,-90.732,-107.46
-47.491,-67.519,-78.144,-94.566
-53.208,-73.567,-84.455,-101.02
-43.116,-45.089,-49.496,-52.417
-54.498,-67.393,-84.926,-101.37
-48.296,-67.876,-85.265,-101.62
-52.173,-72.838,-90.875,-100.67
-51.745,-72.686,-83.892,-100.61
-38.331,-46.014,-50.075,-52.838
-44.859,-52.673,-56.811,-59.615
-47.143,-53.712,-57.472,-60.098
-53.859,-67.07,-84.722,-101.22
-40.005,-46.775,-50.563,-53.197
-51.702,-66.183,-77.293,-87.045
-37.868,-45.816,-49.95,-52.747
-37.949,-45.819,-49.948,-52.744
-45.306,-38.001,-38.668,-45.691
-32.126,-43.765,-48.729,-51.879
-52.504,-49.612,-45.263,-36.449
-30.906,-43.147,-48.37,-51.627
-49.28,-44.747,-35.562,-37.807
-45.855,-39.784,-39.635,-45.745
-31.126,-43.45,-48.551,-51.755
-49.415,-45.021,-36.828,-38.147
-40.571,-46.796,-50.527,-53.152
-46.355,-39.2,-33.218,-43.9
-52.545,-49.708,-45.56,-38.533
-52.352,-49.401,-44.918,-35.595
-44.132,-33.253,-38.453,-46.081
-49.673,-45.558,-38.941,-39.236
-50.415,-46.557,-39.611,-32.31
-49.94,-45.927,-39.209,-37.921
-32.883,-39.241,-46.387,-50.306
-40.634,-46.809,-50.531,-53.154
-37.653,-45.233,-49.522,-52.417
-37.279,-43.73,-48.484,-51.647
-38.393,-35.563,-44.618,-49.19
-38.706,-33.252,-44.061,-48.893
-48.26,-42.961,-30.882,-40.548
-46.731,-40.1,-33.076,-43.521
-36.424,-39.277,-46.15,-50.113
-37.722,-40.043,-46.33,-50.19
-40.719,-29.959,-42.753,-48.154
-41.707,-34.436,-42.88,-48.109
-46.905,-40.53,-33.47,-43.388
-31.017,-43.401,-48.523,-51.735
-40.235,-37.916,-44.841,-49.215
-38.894,-45.611,-49.718,-52.546
-49.846,-45.802,-39.155,-38.511
-34.198,-44.156,-48.927,-52.01
-52.653,-49.883,-45.928,-39.837
-50.283,-46.518,-40.666,-38.527
-45.529,-37.198,-35.363,-44.814
-48.505,-43.394,-31.744,-39.916
-41.46,-32.022,-42.518,-47.979
-52.02,-48.97,-44.348,-36.244
-50.243,-46.353,-39.666,-36.033
-37.612,-39.778,-46.222,-50.127
-32.643,-43.476,-48.535,-51.735
-51.106,-47.767,-42.846,-38.681
-48.95,-44.296,-35.945,-39.841
-51.913,-48.831,-44.17,-36.542
-39.061,-35.909,-44.535,-49.116
-46.894,-40.534,-33.746,-43.444
-38.325,-43.222,-48.053,-51.316
-42.634,-36.121,-42.675,-47.896
-36.895,-35.452,-44.885,-49.383
-39.835,-46.675,-50.495,-53.145
-30.442,-41.628,-47.532,-51.053
-36.663,-37.665,-45.528,-49.743
-48.899,-44.068,-33.204,-38.653
-36.706,-45.366,-49.675,-52.549
-50.91,-47.306,-41.109,-28.539
-51.655,-48.465,-43.567,-35.916
-49.992,-46.146,-40.489,-39.95
-51.535,-48.276,-43.169,-34.654
-49.084,-44.525,-36.413,-39.58
-52.409,-49.484,-45.068,-36.137
-42.581,-33.303,-41.712,-47.497
-52.612,-49.78,-45.599,-37.941
-40.537,-33.805,-43.455,-48.487
-52.564,-49.758,-45.725,-39.454
-48.644,-44.186,-38.988,-42.623
-47.08,-41.077,-35.111,-43.491
-38.126,-33.752,-44.301,-49.038
-39.499,-46.534,-50.406,-53.08
-30.155,-42.52,-48.018,-51.384
-34.85,-43.934,-48.756,-51.878
-38.763,-42.466,-47.516,-50.931
-51.933,-48.822,-43.994,-34.15
-35.98,-43.383,-48.344,-51.567
-46.422,-39.345,-32.989,-43.811
-46.949,-41.188,-37.352,-44.214
-45.68,-37.625,-35.129,-44.683
-43.522,-36.589,-41.843,-47.378
-52.38,-49.464,-45.115,-37.172
-48.805,-44.05,-35.493,-40.146
-51.826,-48.659,-43.669,-32.53
-52.161,-49.189,-44.787,-37.729
-50.829,-47.334,-42.013,-38.014
-38.357,-35.728,-44.668,-49.218
-50.394,-46.526,-39.568,-32.642
-51.766,-48.618,-43.798,-35.887
-49.775,-45.597,-37.977,-36.936
-34.867,-40.15,-46.656,-50.45
-42.123,-35.411,-42.859,-48.05
-39.662,-45.523,-49.579,-52.418
-37.267,-44.082,-48.724,-51.823
-52.176,-49.153,-44.503,-34.445
-42.858,-38.992,-44.017,-48.523
-52.442,-49.543,-45.215,-37.084
-39.292,-46.425,-50.334,-53.026
-39.048,-34.448,-44.184,-48.937
-50.83,-47.183,-40.848,-28.452
-47.034,-40.554,-29.422,-42.801
-46.626,-40.353,-36.408,-44.244
